pricing.suppress_desc,pricing,OUTPUT,"Clear risk signals: known problem domains, disposable patterns, historical trap indicators.",สัญญาณความเสี่ยงชัดเจน: โดเมนที่มีปัญหา, รูปแบบอีเมลใช้แล้วทิ้ง, ตัวบ่งชี้กับดักในอดีต,
pricing.who_title,pricing,WHO FOR,Who This Is For,บริการนี้เหมาะกับใคร,
pricing.who_subtitle,pricing,WHO FOR,Marketers who already send email and want to protect their sender reputation.,นักการตลาดที่ส่งอีเมลอยู่แล้วและต้องการปกป้องชื่อเสียงผู้ส่ง (Sender Reputation),
pricing.who_note,pricing,WHO FOR,"If you care about long-term reputation, not just short-term volume, this is for you.","ถ้าคุณแคร์ชื่อเสียงระยะยาว ไม่ใช่แค่ปริมาณระยะสั้น นี่คือสิ่งที่คุณต้องการ",
pricing.who_item1,pricing,WHO FOR,Running campaigns but seeing declining engagement,กำลังรันแคมเปญแต่เห็นยอดการมีส่วนร่วมลดลง,
pricing.who_item2,pricing,WHO FOR,"Worried about bounces, complaints, or blocklists",กังวลเรื่องการตีกลับ (Bounces), การร้องเรียน, หรือการติด Blacklist,
pricing.who_item3,pricing,WHO FOR,Inheriting a list you did not build,รับช่วงต่อรายชื่อที่คุณไม่ได้สร้างเอง,
pricing.who_item4,pricing,WHO FOR,"Under pressure to ""just send"" but sensing risk","ถูกกดดันให้ ""ส่งๆ ไปเถอะ"" แต่รู้สึกถึงความเสี่ยง",
pricing.who_item5,pricing,WHO FOR,Trying to explain deliverability to a boss who does not get it,พยายามอธิบายเรื่อง Deliverability ให้หัวหน้าคนที่ไม่เข้าใจฟัง,
quiz.loading_analyzing,quiz,LOADING,Analyzing your responses...,กำลังวิเคราะห์คำตอบของคุณ...,
quiz.loading_comparing,quiz,LOADING,Comparing against common patterns,กำลังเปรียบเทียบกับรูปแบบทั่วไป,
quiz.loading_checking,quiz,LOADING,Checking risk indicators...,กำลังตรวจสอบตัวบ่งชี้ความเสี่ยง...,
quiz.loading_matching,quiz,LOADING,Matching against known patterns,กำลังจับคู่กับรูปแบบที่รู้จัก,
quiz.loading_preparing,quiz,LOADING,Preparing your diagnosis...,กำลังเตรียมผลวินิจฉัยของคุณ...,
quiz.step_indicator,quiz,INTRO,Question {n} of {total},คำถามที่ {n} จาก {total},Use {n} and {total} as placeholders
quiz.step_1_of_4,quiz,QUESTIONS,Question 1 of 4,คำถามที่ 1 จาก 4,
quiz.q1_text,quiz,QUESTIONS,How did the majority of these emails get on your list?,อีเมลส่วนใหญ่ในรายชื่อนี้มาได้อย่างไร?,
quiz.q2_text,quiz,QUESTIONS,Is your sending domain authenticated with DMARC?,โดเมนส่งอีเมลของคุณมีการยืนยันตัวตนด้วย DMARC หรือไม่?,DNT DMARC
quiz.q3_text,quiz,QUESTIONS,Have you run this list through a validation tool?,คุณเคยนำรายชื่อนี้ไปผ่านเครื่องมือตรวจสอบ (Validation) หรือไม่?,
quiz.q4_text,quiz,QUESTIONS,What brought you here today?,อะไรพาคุณมาที่นี่วันนี้?,
quiz.pattern_line,quiz,RESULTS,This is one of the most common patterns I see.,นี่เป็นหนึ่งในรูปแบบที่พบบ่อยที่สุดที่ฉันเจอ,
quiz.badge_higher_risk,quiz,RESULTS,Higher Risk,ความเสี่ยงสูงกว่า,
quiz.badge_critical,quiz,RESULTS,Critical,วิกฤต,
quiz.badge_high_risk,quiz,RESULTS,High Risk,ความเสี่ยงสูง,
quiz.badge_medium_risk,quiz,RESULTS,Medium Risk,ความเสี่ยงปานกลาง,
quiz.badge_low_risk,quiz,RESULTS,Low Risk,ความเสี่ยงต่ำ,
quiz.what_well_do,quiz,RESULTS,What we'll do,สิ่งที่เราจะทำ,
quiz.what_this_means,quiz,RESULTS,What this means,สิ่งนี้หมายความว่าอย่างไร,
quiz.reality_check_title,quiz,RESULTS,What we'll do,สิ่งที่เราจะทำ,
quiz.reality_check_title_alt,quiz,RESULTS,What this means,สิ่งนี้หมายความว่าอย่างไร,
quiz.cta_talk_specialist,quiz,RESULTS,Talk to a Specialist,คุยกับผู้เชี่ยวชาญ,
quiz.cta_full_review,quiz,RESULTS,Get a full review,รับการตรวจสอบฉบับเต็ม,
quiz.cta_diagnose,quiz,RESULTS,Let's diagnose this,มาวินิจฉัยเรื่องนี้กัน,
quiz.cta_clarity,quiz,RESULTS,Get clarity on your list,สร้างความชัดเจนให้รายชื่อของคุณ,
quiz.cta_get_diagnosis,quiz,CTA,Get the diagnosis,รับผลวินิจฉัย,
quiz.cta_safety_check,quiz,CTA,Get a safety check,รับการตรวจสอบความปลอดภัย,
quiz.res_infra_headline,quiz,RESULTS,Your infrastructure may be the problem.,โครงสร้างพื้นฐานของคุณอาจเป็นปัญหา,
quiz.res_catchall_headline,quiz,RESULTS,Those ""Unknown"" addresses are not unknown to me.,ที่อยู่ ""Unknown"" เหล่านั้น ไม่ใช่สิ่งลึกลับสำหรับฉัน,
quiz.res_decay_headline,quiz,RESULTS,Your list is slowly suffocating your delivery.,รายชื่อของคุณกำลังค่อยๆ บั่นทอนการส่งอีเมลของคุณ,
quiz.res_preventive_headline,quiz,RESULTS,You are in a good spot. Let's keep it that way.,คุณอยู่ในจุดที่ดีแล้ว มาช่วยกันรักษาไว้เถอะ,
quiz.res_noconsent_headline,quiz,RESULTS,We can absolutely help clean your list.,เราช่วยล้างรายชื่อของคุณได้แน่นอน,
quiz.res_crisis_headline,quiz,RESULTS,You need triage, not just cleaning.,คุณต้องการการคัดแยกผู้ป่วย (Triage) ไม่ใช่แค่การล้าง,
quiz.res_toolfail_headline,quiz,RESULTS,Your validation tool missed something.,เครื่องมือตรวจสอบของคุณพลาดอะไรบางอย่างไป,
quiz.res_noconsent_subhead,quiz,RESULTS,Lists without explicit consent carry more risk—but that doesn't mean you can't send safely. We'll remove the addresses most likely to hurt you.,รายชื่อที่ไม่มีการยินยอมชัดเจนมีความเสี่ยงสูงกว่า แต่ไม่ได้หมายความว่าคุณส่งอย่างปลอดภัยไม่ได้ เราจะลบที่อยู่ที่มีแนวโน้มจะทำร้ายคุณมากที่สุดออก,
quiz.res_crisis_subhead,quiz,RESULTS,An ESP warning is the final straw. Your reputation is already damaged. Automated cleaning alone will not get you reinstated.,คำเตือนจาก ESP คือฟางเส้นสุดท้าย ชื่อเสียงของคุณเสียหายไปแล้ว การล้างอัตโนมัติเพียงอย่างเดียวจะไม่ช่วยให้คุณกลับมาได้,DNT ESP
quiz.res_toolfail_subhead,quiz,RESULTS,You paid for syntax checking. You were punished for reputation. A 'Valid' email can still be a spam trap or chronic complainer.,คุณจ่ายเงินค่าเช็คไวยากรณ์ แต่ถูกลงโทษเรื่องชื่อเสียง อีเมลที่ 'Valid' ยังคงเป็น Spam Trap หรือคนที่ชอบร้องเรียนได้,
quiz.res_infra_subhead,quiz,RESULTS,Without proper DMARC authentication, even a clean list can land in spam. This is a fixable issue, but it needs attention before list cleaning matters.,หากไม่มีการยืนยันตัวตน DMARC ที่ถูกต้อง แม้แต่รายชื่อที่สะอาดก็อาจลง Spam ได้ ปัญหานี้แก้ได้ แต่ต้องใส่ใจก่อนที่จะไปกังวลเรื่องการล้างรายชื่อ,DNT DMARC
quiz.res_catchall_subhead,quiz,RESULTS,Catch-all domains accept everything. Validation tools cannot tell you which addresses are real. I can.,โดเมน Catch-all รับทุกอย่าง เครื่องมือตรวจสอบบอกไม่ได้ว่าที่อยู่ไหนมีจริง แต่ฉันบอกได้,
quiz.res_decay_subhead,quiz,RESULTS,No bounce spike. No warning. Just a quiet decline as dead weight accumulates and inbox providers filter you to spam.,ไม่มี Bounce พุ่งสูง ไม่มีคำเตือน มีแต่การลดลงอย่างเงียบๆ เมื่อน้ำหนักส่วนเกินสะสม และผู้ให้บริการ Inbox กรองคุณลง Spam,
quiz.res_preventive_subhead,quiz,RESULTS,Healthy lists still decay by about 22% every year. A preventative review before a big send catches recycled traps that formed since your last campaign.,รายชื่อที่มีคุณภาพยังเสื่อมลงประมาณ 22% ทุกปี การตรวจสอบป้องกันก่อนส่งล็อตใหญ่จะช่วยจับกับดัก (Traps) ที่เพิ่งเกิดขึ้นตั้งแต่แคมเปญล่าสุดของคุณ,
quiz.res_noconsent_reality,quiz,RESULTS,"We catch invalid addresses, spam traps, role accounts, and high-risk patterns that other validators miss. We're thorough. But we're also honest: no tool can catch every trap on a non-consent list because some are designed to be undetectable. That's true for every validator—we're just the ones who tell you.","เราจับที่อยู่ไม่ถูกต้อง, Spam Traps, บัญชี Role, และรูปแบบความเสี่ยงสูงที่เครื่องมืออื่นพลาด เราละเอียดรอบคอบ แต่เราก็จริงใจ: ไม่มีเครื่องมือไหนจับกับดักได้ทุกตัวในรายชื่อที่ไม่มีการยินยอม เพราะบางตัวถูกออกแบบมาให้ตรวจจับไม่ได้ นั่นเป็นความจริงสำหรับทุกเครื่องมือ—เราแค่เป็นคนที่บอกความจริงกับคุณ",
quiz.res_crisis_reality,quiz,RESULTS,You need a remediation strategy, not just a clean list. I help identify the root cause and build a path back to good standing with your ESP.,คุณต้องการกลยุทธ์การเยียวยา ไม่ใช่แค่รายชื่อสะอาด ฉันช่วยระบุสาเหตุต้นตอและสร้างเส้นทางกลับสู่สถานะที่ดีกับ ESP ของคุณ,DNT ESP
quiz.res_toolfail_reality,quiz,RESULTS,Automated tools cannot see behavioral history. They check code, not context. I find the 'Valid but Dangerous' addresses they miss.,เครื่องมืออัตโนมัติมองไม่เห็นประวัติพฤติกรรม มันเช็คโค้ด ไม่ใช่บริบท ฉันหาที่อยู่ 'Valid แต่อันตราย' ที่พวกมันพลาด,
quiz.res_infra_reality,quiz,RESULTS,Domain authentication tells inbox providers you are who you say you are. Without it, your emails look suspicious regardless of list quality.,การยืนยันตัวตนโดเมนบอกผู้ให้บริการ Inbox ว่าคุณคือคนที่คุณอ้างว่าเป็น หากไม่มีมัน อีเมลของคุณจะดูน่าสงสัยไม่ว่ารายชื่อจะดีแค่ไหน,
quiz.res_catchall_reality,quiz,RESULTS,A large percentage of business domains are catch-all. Validation marks them 'Unknown' because it cannot verify. Pattern recognition and engagement history tell a different story.,เปอร์เซ็นต์ใหญ่ของโดเมนธุรกิจคือ Catch-all เครื่องมือตรวจสอบระบุว่าเป็น 'Unknown' เพราะเช็คไม่ได้ แต่การจดจำรูปแบบและประวัติการมีส่วนร่วมบอกเล่าเรื่องราวที่ต่างออกไป,
quiz.res_decay_reality,quiz,RESULTS,This is the hardest problem to diagnose because there is no event. Your list has accumulated decay, and it is dragging down your engaged subscribers.,นี่เป็นปัญหาที่วินิจฉัยยากที่สุดเพราะไม่มีเหตุการณ์แจ้งเตือน รายชื่อของคุณสะสมความเสื่อมโทรม และมันกำลังฉุดรั้งผู้ติดตามที่มีส่วนร่วมของคุณลงมา,
quiz.res_preventive_reality,quiz,RESULTS,You are doing the right things. A safety check ensures you do not accidentally hit a trap that did not exist last time you sent.,คุณกำลังทำสิ่งที่ถูกต้อง การตรวจสอบความปลอดภัยช่วยให้มั่นใจว่าคุณจะไม่เผลอไปโดนกับดักที่ยังไม่มีในครั้งล่าสุดที่คุณส่ง,
quiz.additional_issues_title,quiz,RESULTS,Other things we noticed,สิ่งอื่นๆ ที่เราสังเกตเห็น,
quiz.result_directlink,quiz,RESULTS,Ready to go?,พร้อมหรือยัง?,
quiz.get_list_cleaned,quiz,RESULTS,Get My List Cleaned →,ล้างรายชื่อของฉัน →,
quiz.save_diagnosis,quiz,CAPTURE,Save your diagnosis,บันทึกผลวินิจฉัยของคุณ,
quiz.save_subtitle,quiz,CAPTURE,Get your results emailed and optionally join our waitlist for self-serve tools.,รับผลลัพธ์ทางอีเมลและเลือกเข้าร่วมรายชื่อรอสำหรับเครื่องมือ Self-serve,
quiz.newsletter_opt,quiz,CAPTURE,"Monthly deliverability insights (no spam, just signal)","ข้อมูลเชิงลึก Deliverability รายเดือน (ไม่มีสแปม มีแต่สาระ)",
quiz.bonus_credits,quiz,CAPTURE,1,500 credits when we launch,1,500 เครดิตเมื่อเราเปิดตัว,
quiz.send_results,quiz,CAPTURE,Send My Results,ส่งผลลัพธ์ให้ฉัน,
quiz.skip,quiz,CAPTURE,Skip,ข้าม,
quiz.notify_launch,quiz,CAPTURE,Notify me when self-serve launches,แจ้งเตือนฉันเมื่อเปิดตัว Self-serve,
quiz.request_contact,quiz,CAPTURE,Have someone reach out to discuss my situation (no sales pitch),ให้เจ้าหน้าที่ติดต่อกลับเพื่อหารือเกี่ยวกับสถานการณ์ของฉัน (ไม่มีการขาย),
quiz.capture_success,quiz,CAPTURE,Your results have been sent!,ส่งผลลัพธ์ของคุณเรียบร้อยแล้ว!,
quiz.capture_credits_bonus,quiz,CAPTURE,You've also earned 1,500 free credits.,คุณยังได้รับ 1,500 เครดิตฟรีอีกด้วย,
quiz.capture_reach_out,quiz,CAPTURE,We'll reach out soon.,เราจะติดต่อกลับเร็วๆ นี้,
quiz.ready_to_go,quiz,CAPTURE,Ready to go?,พร้อมหรือยัง?,
sos.bridge_dfy_cta,sos-hotline,BRIDGE,See What You Get,ดูสิ่งที่คุณจะได้รับ,
sos.bridge_dfy_desc,sos-hotline,BRIDGE,"Send us your list. We review every address and return it labeled: Keep, Monitor, or Suppress.","ส่งรายชื่อมาให้เรา เราตรวจสอบทุกที่อยู่และส่งคืนพร้อมป้ายกำกับ: เก็บ, เฝ้าระวัง, หรือ ระงับ",DNT Keep/Monitor/Suppress
sos.bridge_dfy_title,sos-hotline,BRIDGE,Done-For-You Review,การตรวจสอบแบบครบวงจร (Done-For-You),
sos.bridge_expert_cta,sos-hotline,BRIDGE,See the Process,ดูกระบวนการ,
sos.bridge_expert_desc,sos-hotline,BRIDGE,Every list review includes a walkthrough of your results. We explain what we found.,ทุกการตรวจสอบรายชื่อรวมถึงการอธิบายผลลัพธ์ เราอธิบายสิ่งที่เราพบ,
sos.bridge_expert_title,sos-hotline,BRIDGE,Expert Interpretation,การตีความโดยผู้เชี่ยวชาญ,
sos.bridge_intro,sos-hotline,BRIDGE,"SOS gives you guidance. If you need someone to actually touch your data, we offer:",SOS ให้คำแนะนำ ถ้าคุณต้องการใครสักคนที่มาจัดการข้อมูลของคุณจริงๆ เราเสนอ:,DNT SOS
sos.bridge_title,sos-hotline,BRIDGE,Need More Than Advice?,ต้องการมากกว่าคำแนะนำ?,
sos.final_cta_subtext,sos-hotline,FINAL CTA,"Email us. Within 48 hours. Often sooner.","ส่งอีเมลหาเรา ภายใน 48 ชั่วโมง บ่อยครั้งเร็วกว่านั้น",
sos.final_cta_title,sos-hotline,FINAL CTA,Ready to Ask Your Question?,พร้อมถามคำถามหรือยัง?,
sos.how_step1,sos-hotline,HOW IT WORKS,You send an email to the SOS Hotline,คุณส่งอีเมลไปที่สายด่วน SOS,DNT SOS Hotline
sos.how_step2,sos-hotline,HOW IT WORKS,You receive an automatic reply confirming we got it,คุณจะได้รับอีเมลตอบกลับอัตโนมัติยืนยันว่าเราได้รับเรื่องแล้ว,
sos.how_step3,sos-hotline,HOW IT WORKS,YT personally reads and responds within 48 hours,Yanna-Torry อ่านด้วยตัวเองและตอบกลับภายใน 48 ชั่วโมง,DNT YT
sos.topic_career_advice,sos-hotline,TOPICS,Career advice,คำแนะนำอาชีพ,
sos.why_free_p1,sos-hotline,WHY FREE,We offer real help without charging because it is the right thing to do.,"เราเสนอความช่วยเหลือจริงโดยไม่คิดเงิน เพียงเพราะมันเป็นสิ่งที่ควรทำ",
sos.why_free_p2,sos-hotline,WHY FREE,"If you need more than guidance, we offer done-for-you list reviews with expert interpretation included.","ถ้าคุณต้องการมากกว่าคำแนะนำ เราเสนอบริการตรวจสอบรายชื่อแบบครบวงจรพร้อมการตีความโดยผู้เชี่ยวชาญ",
sos.why_free_tagline,sos-hotline,WHY FREE,Trust beats tactics.,ความไว้ใจชนะกลยุทธ์,
sos.why_free_title,sos-hotline,WHY FREE,Why Is This Free?,ทำไมถึงฟรี?,
audit.badge,audit,INTRO,Free Self-Assessment,แบบประเมินตนเองฟรี,
audit.title,audit,INTRO,Inbox Placement Self-Audit,ตรวจสอบ Inbox Placement ด้วยตัวเอง,
audit.subtitle,audit,INTRO,What most senders never check. Use this monthly. Be honest. This is how problems get caught before revenue drops.,สิ่งที่ผู้ส่งส่วนใหญ่ไม่เคยเช็ค ใช้ทุกเดือน ตอบตามจริง นี่คือวิธีจับผิดปัญหาก่อนที่รายได้จะตก,
audit.disclaimer,audit,INTRO,Important: This audit covers general best practices. Every business is different. A monthly newsletter has different needs than a daily SaaS notification. Some items here may not apply to you at all. The goal is awareness, not a perfect score.,สำคัญ: การตรวจสอบนี้ครอบคลุมแนวทางปฏิบัติที่ดีที่สุดทั่วไป ทุกธุรกิจแตกต่างกัน จดหมายข่าวรายเดือนมีความต้องการต่างจากการแจ้งเตือน SaaS รายวัน บางหัวข้ออาจไม่เกี่ยวกับคุณเลย เป้าหมายคือความตระหนักรู้ ไม่ใช่คะแนนเต็ม,
audit.meta_time,audit,INTRO,5-7 minutes,5-7 นาที,
audit.meta_sections,audit,INTRO,10 sections,10 ส่วน,
audit.meta_tips,audit,INTRO,Personalized tips,เคล็ดลับเฉพาะบุคคล,
audit.start_button,audit,INTRO,Start Audit,เริ่มการตรวจสอบ,
audit.section_automation,audit,SECTIONS,Automation Timing,เวลาของระบบอัตโนมัติ,
audit.section_header,audit,SECTIONS,Header & Footer Hygiene,ความสะอาดของส่วนหัวและท้ายอีเมล,
audit.section_tracking,audit,SECTIONS,Tracking Domain Risk,ความเสี่ยงของโดเมนติดตามผล (Tracking Domain),
audit.section_engagement,audit,SECTIONS,Engagement Logic,ตรรกะการมีส่วนร่วม (Engagement),
audit.section_layout,audit,SECTIONS,Layout Pattern Risk,ความเสี่ยงของรูปแบบเลย์เอาต์,
audit.section_sendtime,audit,SECTIONS,Send Time Logic,ตรรกะเวลาส่ง,
audit.section_migration,audit,SECTIONS,ESP Migration Risk,ความเสี่ยงในการย้าย ESP,
audit.section_subject,audit,SECTIONS,Subject vs Preview Trust,ความน่าเชื่อถือของหัวข้อ vs พรีวิว,
audit.section_spam,audit,SECTIONS,Spam Folder Rendering,การแสดงผลในโฟลเดอร์สแปม,
audit.section_validation,audit,SECTIONS,Validation Frequency,ความถี่ในการตรวจสอบ (Validation),
audit.grade_strong,audit,RESULTS,Strong Foundation,พื้นฐานแข็งแกร่ง,
audit.grade_attention,audit,RESULTS,Needs Attention,ต้องใส่ใจ,
audit.grade_risk,audit,RESULTS,High Risk,ความเสี่ยงสูง,
audit.out_of_100,audit,RESULTS,out of 100,จาก 100,
audit.score_by_section,audit,RESULTS,Score by Section,คะแนนตามหมวดหมู่,
audit.next_section,audit,BUTTONS,Next Section,ส่วนถัดไป,
audit.see_results,audit,BUTTONS,See Results,ดูผลลัพธ์,
audit.retake,audit,BUTTONS,Retake Audit,ทำแบบตรวจสอบใหม่,
audit.save_title,audit,CAPTURE,Save Your Results,บันทึกผลลัพธ์ของคุณ,
audit.send_report,audit,CAPTURE,Send My Report,ส่งรายงานให้ฉัน,
audit.report_sent,audit,CAPTURE,Report Sent!,ส่งรายงานแล้ว!,
audit.save_subtitle,audit,CAPTURE,Get a detailed report emailed and optionally join our waitlist.,รับรายงานละเอียดทางอีเมลและเลือกเข้าร่วมรายชื่อรอของเรา,
audit.capture_newsletter,audit,CAPTURE,"Monthly deliverability insights (no spam, just signal)","ข้อมูลเชิงลึก Deliverability รายเดือน (ไม่มีสแปม มีแต่สาระ)",
audit.capture_bonus,audit,CAPTURE,1,500 credits when we launch,1,500 เครดิตเมื่อเราเปิดตัว,
audit.capture_waitlist,audit,CAPTURE,Notify me when self-serve launches,แจ้งเตือนฉันเมื่อเปิดตัว Self-serve,
audit.capture_contact,audit,CAPTURE,Have someone reach out to discuss my audit results (no sales pitch),ให้เจ้าหน้าที่ติดต่อกลับเพื่อหารือเกี่ยวกับผลการตรวจสอบ (ไม่มีการขาย),
audit.capture_skip,audit,CAPTURE,"Skip, I'll just review on screen","ข้าม, ฉันจะดูบนหน้าจอ",
audit.recommendations_title,audit,RESULTS,Action Items by Section,สิ่งที่ต้องทำตามหมวดหมู่,
audit.recommendations_subtitle,audit,RESULTS,Everything flagged based on your answers. Review what applies to you:,ทุกสิ่งที่ถูกแจ้งเตือนตามคำตอบของคุณ ตรวจสอบสิ่งที่เกี่ยวข้องกับคุณ:,
audit.sos_title,audit,SOS PLUG,Not Sure What Applies to You?,ไม่แน่ใจว่าอันไหนเกี่ยวกับคุณ?,
audit.sos_desc,audit,SOS PLUG,Every business is different. What's critical for a daily sender might be irrelevant for a monthly newsletter. If you're unsure which items actually matter for your situation, talk to someone who's seen it all.,ทุกธุรกิจแตกต่างกัน สิ่งสำคัญสำหรับคนส่งอีเมลทุกวันอาจไม่สำคัญสำหรับจดหมายข่าวรายเดือน ถ้าคุณไม่แน่ใจว่าข้อไหนสำคัญกับคุณจริงๆ คุยกับคนที่เห็นมาหมดแล้วดีกว่า,
audit.sos_badge,audit,SOS PLUG,Free. No pitch. Just answers.,ฟรี ไม่มีการขาย มีแต่คำตอบ,
audit.sos_card_desc,audit,SOS PLUG,"The SOS Hotline connects you with YT, a deliverability specialist who's cleaned thousands of lists and diagnosed hundreds of sending problems. Ask anything.","สายด่วน SOS เชื่อมต่อคุณกับ YT ผู้เชี่ยวชาญด้าน Deliverability ที่ล้างรายชื่อมาเป็นพันและวินิจฉัยปัญหาการส่งมาเป็นร้อย ถามได้ทุกเรื่อง",DNT SOS Hotline, YT
audit.sos_cta,audit,SOS PLUG,Talk to a Specialist,คุยกับผู้เชี่ยวชาญ,
audit.sos_learn_more,audit,SOS PLUG,Learn About SOS Hotline,เรียนรู้เกี่ยวกับสายด่วน SOS,DNT SOS Hotline
audit.testimonial_quote,audit,TESTIMONIAL,Review My Emails goes beyond standard tools by identifying risky patterns others miss.,Review My Emails เหนือกว่าเครื่องมือทั่วไปด้วยการระบุรูปแบบความเสี่ยงที่คนอื่นมองข้าม,DNT Review My Emails
audit.testimonial_author,audit,TESTIMONIAL,"Julia S., Italy","Julia S., อิตาลี",DNT
audit.get_cleaning,audit,BUTTONS,Get Expert List Cleaning,รับบริการล้างรายชื่อโดยผู้เชี่ยวชาญ,
about.email_link,about,CONTENT,Email,อีเมล,
about.founder_title,about,CONTENT,"Founder, Review My Emails","ผู้ก่อตั้ง, Review My Emails",
audit.back,audit,CONTENT,Back,ย้อนกลับ,
audit.built_by,audit,CONTENT,Built by,สร้างโดย,
audit.get_cleaned,audit,CONTENT,Get Your List Cleaned,ล้างรายชื่อของคุณ,
audit.important,audit,CONTENT,Important:,สำคัญ:,
audit.what_cover,audit,CONTENT,What we'll cover,สิ่งที่เราจะครอบคลุม,
contact.modal_subtitle,common,CONTACT MODAL,Tell us what you're working on. We'll get back to you within one business day.,บอกเราว่าคุณกำลังทำอะไร เราจะติดต่อกลับภายในหนึ่งวันทำการ,
contact.modal_title,common,CONTACT MODAL,Get in Touch,ติดต่อเรา,
contact.submit,common,CONTACT MODAL,Send Message,ส่งข้อความ,
footer.legal,common,FOOTER,Privacy Policy · Terms,นโยบายความเป็นส่วนตัว · ข้อกำหนด,
form.email_label,common,FORM FIELDS,Email \*,อีเมล \*,
form.message_hint,common,FORM FIELDS,Optional - but helps us prepare for the conversation.,ไม่บังคับ - แต่ช่วยให้เราเตรียมตัวสำหรับการสนทนาได้ดีขึ้น,
form.message_label,common,FORM FIELDS,Message,ข้อความ,
form.message_optional_label,common,FORM FIELDS,Message (optional),ข้อความ (ไม่บังคับ),
form.name_label,common,FORM FIELDS,Name \*,ชื่อ \*,
form.timezone_label,common,FORM FIELDS,Timezone (optional),เขตเวลา (ไม่บังคับ),
form.timezone_select,common,FORM FIELDS,Select your timezone,เลือกเขตเวลาของคุณ,
form.timezone_select_optional,common,FORM FIELDS,Select your timezone (optional),เลือกเขตเวลาของคุณ (ไม่บังคับ),
form.tz_alaska,common,FORM FIELDS,Alaska Time,เวลาอลาสก้า,
form.tz_central,common,FORM FIELDS,Central Time (CT),เวลากลาง (CT),
form.tz_cet,common,FORM FIELDS,Central European Time (CET),เวลายุโรปกลาง (CET),
form.tz_eastern,common,FORM FIELDS,Eastern Time (ET),เวลาตะวันออก (ET),
form.tz_eet,common,FORM FIELDS,Eastern European Time,เวลายุโรปตะวันออก,
form.tz_gmt,common,FORM FIELDS,GMT / UTC,GMT / UTC,
form.tz_gulf,common,FORM FIELDS,Gulf Standard Time,เวลามาตรฐานกัลฟ์,
form.tz_hawaii,common,FORM FIELDS,Hawaii Time,เวลาฮาวาย,
form.tz_india,common,FORM FIELDS,India Standard Time,เวลามาตรฐานอินเดีย,
form.tz_japan,common,FORM FIELDS,Japan Standard Time,เวลามาตรฐานญี่ปุ่น,
form.tz_london,common,FORM FIELDS,London (GMT/BST),ลอนดอน (GMT/BST),
form.tz_mountain,common,FORM FIELDS,Mountain Time (MT),เวลาภูเขา (MT),
form.tz_nz,common,FORM FIELDS,New Zealand Time,เวลานิวซีแลนด์,
form.tz_other,common,FORM FIELDS,Other,อื่นๆ,
form.tz_pacific,common,FORM FIELDS,Pacific Time (PT),เวลาแปซิฟิก (PT),
form.tz_singapore,common,FORM FIELDS,Singapore Time,เวลาสิงคโปร์,
form.tz_sydney,common,FORM FIELDS,Australian Eastern Time,เวลาออสเตรเลียตะวันออก,
modal.subtitle,common,CONTACT MODAL,Tell us about your situation and we'll get back to you within 24 hours.,เล่าสถานการณ์ของคุณให้เราฟัง เราจะติดต่อกลับภายใน 24 ชั่วโมง,
ui.message_received,common,UI,Message Received,ได้รับข้อความแล้ว,
ui.message_sent,common,UI,Message Sent!,ส่งข้อความแล้ว!,
ui.request_received,common,UI,Request Received,ได้รับคำขอแล้ว,
ui.response_time,common,UI,We'll get back to you within 24-48 hours.,เราจะติดต่อกลับภายใน 24-48 ชั่วโมง,
ui.response_time_business,common,UI,We'll get back to you within one business day.,เราจะติดต่อกลับภายในหนึ่งวันทำการ,
