audit.grade_attention,audit,RESULTS,Needs Attention,Perlu Perhatian,
audit.grade_risk,audit,RESULTS,High Risk,Risiko Tinggi,
audit.out_of_100,audit,RESULTS,out of 100,dari 100,
audit.score_by_section,audit,RESULTS,Score by Section,Skor per Bagian,
audit.next_section,audit,BUTTONS,Next Section,Bagian Selanjutnya,
audit.see_results,audit,BUTTONS,See Results,Lihat Hasil,
audit.retake,audit,BUTTONS,Retake Audit,Ulangi Audit,
audit.save_title,audit,CAPTURE,Save Your Results,Simpan Hasil Anda,
audit.send_report,audit,CAPTURE,Send My Report,Kirim Laporan Saya,
audit.report_sent,audit,CAPTURE,Report Sent!,Laporan Terkirim!,
audit.save_subtitle,audit,CAPTURE,Get a detailed report emailed and optionally join our waitlist.,Dapatkan laporan rinci melalui email dan opsional bergabung dengan daftar tunggu kami.,
audit.capture_newsletter,audit,CAPTURE,"Monthly deliverability insights (no spam, just signal)","Wawasan deliverability bulanan (tidak ada spam, hanya sinyal)",
audit.capture_bonus,audit,CAPTURE,1,500 credits when we launch,1.500 kredit saat kami meluncurkan,
audit.capture_waitlist,audit,CAPTURE,Notify me when self-serve launches,Beri tahu saya saat layanan mandiri diluncurkan,
audit.capture_contact,audit,CAPTURE,Have someone reach out to discuss my audit results (no sales pitch),Minta seseorang menghubungi untuk mendiskusikan hasil audit saya (tidak ada promosi penjualan),
audit.capture_skip,audit,CAPTURE,"Skip, I'll just review on screen","Lewati, saya hanya akan meninjau di layar",
audit.recommendations_title,audit,RESULTS,Action Items by Section,Item Tindakan per Bagian,
audit.recommendations_subtitle,audit,RESULTS,Everything flagged based on your answers. Review what applies to you:,Semua yang ditandai berdasarkan jawaban Anda. Tinjau apa yang berlaku untuk Anda:,
audit.sos_title,audit,SOS PLUG,Not Sure What Applies to You?,Tidak Yakin Apa yang Berlaku untuk Anda?,
audit.sos_desc,audit,SOS PLUG,Every business is different. What's critical for a daily sender might be irrelevant for a monthly newsletter. If you're unsure which items actually matter for your situation, talk to someone who's seen it all.,Setiap bisnis berbeda. Apa yang kritis bagi pengirim harian mungkin tidak relevan untuk buletin bulanan. Jika Anda tidak yakin item mana yang benar-benar penting untuk situasi Anda, bicaralah dengan seseorang yang sudah melihat semuanya.,
audit.sos_badge,audit,SOS PLUG,Free. No pitch. Just answers.,Gratis. Tidak ada promosi. Hanya jawaban.,
audit.sos_card_desc,audit,SOS PLUG,"The SOS Hotline connects you with YT, a deliverability specialist who's cleaned thousands of lists and diagnosed hundreds of sending problems. Ask anything.","Hotline SOS menghubungkan Anda dengan YT, spesialis deliverability yang telah membersihkan ribuan daftar dan mendiagnosis ratusan masalah pengiriman. Tanyakan apa saja.",DNT SOS Hotline, YT
audit.sos_cta,audit,SOS PLUG,Talk to a Specialist,Bicara dengan Spesialis,
audit.sos_learn_more,audit,SOS PLUG,Learn About SOS Hotline,Pelajari Lebih Lanjut Tentang Hotline SOS,DNT SOS Hotline
audit.testimonial_quote,audit,TESTIMONIAL,Review My Emails goes beyond standard tools by identifying risky patterns others miss.,Review My Emails melampaui alat standar dengan mengidentifikasi pola berisiko yang dilewatkan orang lain.,DNT Review My Emails
audit.testimonial_author,audit,TESTIMONIAL,"Julia S., Italy","Julia S., Italia",DNT
audit.get_cleaning,audit,BUTTONS,Get Expert List Cleaning,Dapatkan Pembersihan Daftar Ahli,
about.email_link,about,CONTENT,Email,Email,
about.founder_title,about,CONTENT,"Founder, Review My Emails","Pendiri, Review My Emails",
audit.back,audit,CONTENT,Back,Kembali,
audit.built_by,audit,CONTENT,Built by,Dibangun oleh,
audit.get_cleaned,audit,CONTENT,Get Your List Cleaned,Bersihkan Daftar Anda,
audit.important,audit,CONTENT,Important:,Penting:,
audit.what_cover,audit,CONTENT,What we'll cover,Apa yang akan kami bahas,
contact.modal_subtitle,common,CONTACT MODAL,Tell us what you're working on. We'll get back to you within one business day.,Ceritakan apa yang sedang Anda kerjakan. Kami akan menghubungi Anda kembali dalam satu hari kerja.,
contact.modal_title,common,CONTACT MODAL,Get in Touch,Hubungi Kami,
contact.submit,common,CONTACT MODAL,Send Message,Kirim Pesan,
footer.legal,common,FOOTER,Privacy Policy · Terms,Kebijakan Privasi · Ketentuan,
form.email_label,common,FORM FIELDS,Email \*,Email \*,
form.message_hint,common,FORM FIELDS,Optional - but helps us prepare for the conversation.,Opsional - tetapi membantu kami bersiap untuk percakapan.,
form.message_label,common,FORM FIELDS,Message,Pesan,
form.message_optional_label,common,FORM FIELDS,Message (optional),Pesan (opsional),
form.name_label,common,FORM FIELDS,Name \*,Nama \*,
form.timezone_label,common,FORM FIELDS,Timezone (optional),Zona Waktu (opsional),
form.timezone_select,common,FORM FIELDS,Select your timezone,Pilih zona waktu Anda,
form.timezone_select_optional,common,FORM FIELDS,Select your timezone (optional),Pilih zona waktu Anda (opsional),
form.tz_alaska,common,FORM FIELDS,Alaska Time,Waktu Alaska,
form.tz_central,common,FORM FIELDS,Central Time (CT),Waktu Tengah (CT),
form.tz_cet,common,FORM FIELDS,Central European Time (CET),Waktu Eropa Tengah (CET),
form.tz_eastern,common,FORM FIELDS,Eastern Time (ET),Waktu Timur (ET),
form.tz_eet,common,FORM FIELDS,Eastern European Time,Waktu Eropa Timur,
form.tz_gmt,common,FORM FIELDS,GMT / UTC,GMT / UTC,
form.tz_gulf,common,FORM FIELDS,Gulf Standard Time,Waktu Standar Teluk,
form.tz_hawaii,common,FORM FIELDS,Hawaii Time,Waktu Hawaii,
form.tz_india,common,FORM FIELDS,India Standard Time,Waktu Standar India,
form.tz_japan,common,FORM FIELDS,Japan Standard Time,Waktu Standar Jepang,
form.tz_london,common,FORM FIELDS,London (GMT/BST),London (GMT/BST),
form.tz_mountain,common,FORM FIELDS,Mountain Time (MT),Waktu Pegunungan (MT),
form.tz_nz,common,FORM FIELDS,New Zealand Time,Waktu Selandia Baru,
form.tz_other,common,FORM FIELDS,Other,Lainnya,
form.tz_pacific,common,FORM FIELDS,Pacific Time (PT),Waktu Pasifik (PT),
form.tz_singapore,common,FORM FIELDS,Singapore Time,Waktu Singapura,
form.tz_sydney,common,FORM FIELDS,Australian Eastern Time,Waktu Australia Timur,
modal.subtitle,common,CONTACT MODAL,Tell us about your situation and we'll get back to you within 24 hours.,Ceritakan tentang situasi Anda dan kami akan menghubungi Anda kembali dalam 24 jam.,
ui.message_received,common,UI,Message Received,Pesan Diterima,
ui.message_sent,common,UI,Message Sent!,Pesan Terkirim!,
ui.request_received,common,UI,Request Received,Permintaan Diterima,
ui.response_time,common,UI,We'll get back to you within 24-48 hours.,Kami akan menghubungi Anda kembali dalam 24-48 jam.,
ui.response_time_business,common,UI,We'll get back to you within one business day.,Kami akan menghubungi Anda kembali dalam satu hari kerja.,
Key,Page,Section,English,Indonesian,Notes
about.title,about,HERO,About,Tentang Kami,
about.subtitle,about,HERO,The person behind Review My Emails.,Orang di balik Review My Emails.,DNT Review My Emails
about.name,about,BIO,Yanna-Torry Aspraki,Yanna-Torry Aspraki,DNT name
about.role,about,BIO,"Founder, Review My Emails","Pendiri, Review My Emails",DNT Review My Emails
about.bio_p1,about,BIO,"I started Review My Emails because I kept seeing the same problem. Marketers would run their lists through validation tools, get a clean bill of health, and then watch their deliverability tank anyway.","Saya memulai Review My Emails karena saya terus melihat masalah yang sama. Pemasar akan menjalankan daftar mereka melalui alat validasi, mendapatkan sertifikat bersih, dan kemudian melihat deliverability mereka anjlok.",DNT Review My Emails
about.bio_p2,about,BIO,The tools were not lying. They just were not telling the whole story.,Alat-alat itu tidak berbohong. Mereka hanya tidak menceritakan keseluruhan cerita.,
about.bio_p3,about,BIO,"Validation checks if an address exists. It does not check if sending there is safe. It does not know about complaint histories, engagement patterns, or domain-level risk signals that accumulate over time.","Validasi memeriksa apakah alamat itu ada. Itu tidak memeriksa apakah pengiriman ke sana aman. Itu tidak tahu tentang riwayat keluhan, pola keterlibatan, atau sinyal risiko tingkat domain yang terakumulasi dari waktu ke waktu.",
about.bio_p4,about,BIO,"I spent years in email deliverability, working with senders of all sizes. I learned that list health is not binary. An address can be technically valid and still damage your reputation. The question is not ""will this bounce?"" but ""should I send here?""","Saya menghabiskan waktu bertahun-tahun dalam deliverability email, bekerja dengan pengirim dari semua ukuran. Saya belajar bahwa kesehatan daftar tidak biner. Sebuah alamat bisa valid secara teknis namun tetap merusak reputasi Anda. Pertanyaannya bukan ""apakah ini akan bounce?"" tetapi ""haruskah saya mengirim ke sini?""",
about.bio_p5,about,BIO,"That is what Review My Emails answers. Every address gets labeled Keep, Monitor, or Suppress. And every label comes with the reasoning behind it. No black boxes. No guessing.","Itulah yang dijawab oleh Review My Emails. Setiap alamat diberi label Simpan, Pantau, atau Tahan. Dan setiap label dilengkapi dengan alasan di baliknya. Tidak ada kotak hitam. Tidak ada tebak-tebakan.",DNT Review My Emails, Keep, Monitor, Suppress
about.bio_p6,about,BIO,"If you have questions about your list or your deliverability, I am happy to talk. That is what the SOS Hotline is for.","Jika Anda memiliki pertanyaan tentang daftar atau deliverability Anda, saya senang untuk berbicara. Itulah gunanya Hotline SOS.",DNT SOS Hotline
about.cta_title,about,CTA,Questions?,Ada Pertanyaan?,
about.cta_subtitle,about,CTA,Talk through your situation. No pitch. Just answers.,Bicarakan situasi Anda. Tidak ada promosi penjualan. Hanya jawaban.,
about.cta_sos,about,CTA,Learn About SOS Hotline,Pelajari Tentang Hotline SOS,DNT SOS Hotline
about.cta_pricing,about,CTA,See Pricing,Lihat Harga,
about.team_title,about,TEAM,The Team,Tim,
about.team_subtitle,about,TEAM,Need a hand (or eight)? We have got you covered.,Butuh bantuan? Kami siap membantu.,
about.team_contact,about,TEAM,Get in touch:,Hubungi kami:,
about.modal_title,about,MODAL,Get in Touch,Hubungi Kami,
about.modal_subtitle,about,MODAL,Tell us what you're working on. We'll get back to you within one business day.,Ceritakan apa yang sedang Anda kerjakan. Kami akan menghubungi Anda kembali dalam satu hari kerja.,
about.modal_success,about,MODAL,Message Sent!,Pesan Terkirim!,
about.modal_close,about,MODAL,Close,Tutup,
footer.tagline,common,FOOTER,We see what algorithms can't.,Kami melihat apa yang tidak bisa dilihat algoritma.,
footer.services,common,FOOTER,Services,Layanan,
footer.company,common,FOOTER,Company,Perusahaan,
footer.contact,common,FOOTER,Contact,Kontak,
footer.security,common,FOOTER,Security,Keamanan,
footer.copyright,common,FOOTER,© 2026 Review My Emails. All rights reserved.,© 2026 Review My Emails. Hak cipta dilindungi undang-undang.,DNT brand
footer.privacy,common,FOOTER,Privacy Policy,Kebijakan Privasi,
footer.terms,common,FOOTER,Terms,Ketentuan,
lang.select,common,LANGUAGE,Language,Bahasa,
lang.current_en,common,LANGUAGE,Language: English,Bahasa: Indonesia,
ui.loading,common,UI,Loading...,Memuat...,
ui.submit,common,UI,Submit,Kirim,
ui.cancel,common,UI,Cancel,Batal,
ui.close,common,UI,Close,Tutup,
ui.learn_more,common,UI,Learn More,Pelajari Lebih Lanjut,
ui.view_details,common,UI,View Details,Lihat Detail,
ui.success,common,UI,Success!,Berhasil!,
ui.error,common,UI,Something went wrong. Please try again.,Ada yang salah. Silakan coba lagi.,
ui.required,common,UI,Required,Wajib,
og.headline,common,OG IMAGE,Stop guessing what's wrong with your list,Berhenti menebak apa yang salah dengan daftar Anda,Main text on OG image
og.subhead,common,OG IMAGE,We find the problems tools miss,Kami menemukan masalah yang dilewatkan oleh alat,Secondary text
og.tagline,common,OG IMAGE,Expert Email List Cleaning,Pembersihan Daftar Email Ahli,Bottom tagline
easter.fish_message,common,EASTER EGG,You found me! Here's 20% off your first order.,Anda menemukan saya! Ini diskon 20% untuk pesanan pertama Anda.,Optional
easter.fish_coupon,common,EASTER EGG,Coupon: DEEPDIVE20,Kupon: DEEPDIVE20,DNT coupon code
easter.exit_button,common,EASTER EGG,Return to Surface,Kembali ke Permukaan,
easter.hint,common,EASTER EGG,Something is swimming in the deep...,Ada sesuatu yang berenang di kedalaman...,
ui.menu_open,common,UI,Open menu,Buka menu,Accessibility label
ui.menu_close,common,UI,Close menu,Tutup menu,Accessibility label
nav.home,common,NAVIGATION,Home,Beranda,
nav.how_it_works,common,NAVIGATION,How It Works,Cara Kerjanya,
nav.pricing,common,NAVIGATION,Pricing,Harga,
nav.sos_hotline,common,NAVIGATION,SOS Hotline,Hotline SOS,DNT SOS Hotline
nav.about,common,NAVIGATION,About,Tentang,
nav.partner,common,NAVIGATION,Partner,Mitra,
nav.quiz,common,NAVIGATION,Free Quiz,Kuis Gratis,
nav.audit,common,NAVIGATION,Self-Audit,Audit Mandiri,
nav.cta,common,NAVIGATION,Get My List Cleaned,Bersihkan Daftar Saya,
audit.sos_badge,audit,SOS PLUG,Free. No pitch. Just answers.,Gratis. Tidak ada promosi. Hanya jawaban.,
audit.get_cleaning,audit,BUTTONS,Get Expert List Cleaning,Dapatkan Pembersihan Daftar Ahli,
audit.what_cover,audit,CONTENT,What we'll cover,Apa yang akan kami bahas,
partner.cta_title,partner,CTA,Interested?,Tertarik?,
partner.cta_subtitle,partner,CTA,Reach out to discuss how we can work together. No pitch deck required. Just tell us what you are trying to solve.,Hubungi kami untuk mendiskusikan bagaimana kita bisa bekerja sama. Tidak perlu pitch deck. Cukup beri tahu kami apa yang ingin Anda selesaikan.,
partner.cta_button,partner,CTA,Email Us,Email Kami,
partner.modal_title,partner,MODAL,Partner With Us,Bermitra Dengan Kami,
partner.modal_subtitle,partner,MODAL,Tell us about your business and we'll get back to you within 24 hours.,Ceritakan tentang bisnis Anda dan kami akan menghubungi Anda kembali dalam 24 jam.,
partner.modal_placeholder,partner,MODAL,Tell us about your business and how you'd like to partner...,Ceritakan tentang bisnis Anda dan bagaimana Anda ingin bermitra...,
partner.modal_button,partner,MODAL,Send Message,Kirim Pesan,
partner.modal_success_title,partner,MODAL,Message Received,Pesan Diterima,
partner.modal_success_text,partner,MODAL,We'll get back to you within 24 hours.,Kami akan menghubungi Anda kembali dalam 24 jam.,
Key,Page,Section,English,Indonesian,Notes
home.symptoms_title,homepage,SYMPTOMS,Sound familiar?,Terdengar akrab?,Section title
home.symptoms_subtitle,homepage,SYMPTOMS,You're not alone. These are the patterns we see every day.,Anda tidak sendirian. Ini adalah pola yang kami lihat setiap hari.,
home.symptom_1,homepage,SYMPTOMS,<strong>No idea</strong> where half this list came from.,<strong>Tidak tahu</strong> dari mana asal setengah daftar ini.,Bold: No idea
home.symptom_2,homepage,SYMPTOMS,One tool says <strong>clean</strong>. Another says <strong>risky</strong>.,Satu alat bilang <strong>bersih</strong>. Yang lain bilang <strong>berisiko</strong>.,"Bold: clean, risky"
home.symptom_3,homepage,SYMPTOMS,"<strong>Scared to remove</strong> subscribers, even the ones who never open.","<strong>Takut menghapus</strong> pelanggan, bahkan yang tidak pernah membuka email.",Bold: Scared to remove
home.symptom_4,homepage,SYMPTOMS,Haven't emailed this list in <strong>months</strong>. Afraid to restart.,Belum mengirim email ke daftar ini selama <strong>berbulan-bulan</strong>. Takut untuk memulai lagi.,Bold: months
home.symptom_5,homepage,SYMPTOMS,Paid for list cleaning <strong>yesterday</strong>. Bounces <strong>today</strong>.,Membayar pembersihan daftar <strong>kemarin</strong>. Bounce <strong>hari ini</strong>.,"Bold: yesterday, today"
home.symptom_6,homepage,SYMPTOMS,Open rates <strong>dropped</strong> and nobody can explain why.,Tingkat pembukaan <strong>turun</strong> dan tidak ada yang bisa menjelaskan alasannya.,Bold: dropped
home.symptom_7,homepage,SYMPTOMS,List keeps <strong>growing</strong>. Revenue <strong>doesn't</strong>.,Daftar terus <strong>bertambah</strong>. Pendapatan <strong>tidak</strong>.,"Bold: growing, doesn't"
home.symptom_8,homepage,SYMPTOMS,"Emails <strong>not inboxing</strong> anymore, going to spam or nowhere at all.","Email <strong>tidak masuk inbox</strong> lagi, masuk ke spam atau hilang entah ke mana.",Bold: not inboxing
home.crisis_title,homepage,CRISIS,Crisis Mode?,Mode Krisis?,Box title
home.crisis_subtitle,homepage,CRISIS,"If any of these are true, start here.","Jika salah satu dari ini benar, mulailah dari sini.",
home.crisis_item_1,homepage,CRISIS,ESP sent a compliance warning or paused your sending.,ESP mengirim peringatan kepatuhan atau menghentikan pengiriman Anda.,
home.crisis_item_2,homepage,CRISIS,"Blocklisted, or you think you might be.","Masuk daftar blokir (blocklist), atau Anda pikir mungkin begitu.",
home.crisis_item_3,homepage,CRISIS,Last send spiked bounces. Now everyone's afraid to send again.,Pengiriman terakhir menyebabkan lonjakan bounce. Sekarang semua orang takut mengirim lagi.,
home.crisis_cta,homepage,CRISIS,Email the SOS Hotline,Email Hotline SOS,DNT SOS Hotline
home.steps_title,homepage,STEPS,How we actually work,Bagaimana kami sebenarnya bekerja,
home.steps_subtitle,homepage,STEPS,Simple process. Expert execution. Real results.,Proses sederhana. Eksekusi ahli. Hasil nyata.,
home.step1_number,homepage,STEPS,Step 01,Langkah 01,
home.step1_title,homepage,STEPS,Send us your list,Kirimkan daftar Anda kepada kami,
home.step1_desc,homepage,STEPS,"CSV, Excel, whatever you have. We've seen it all. No judgment, no questions.","CSV, Excel, apa pun yang Anda miliki. Kami sudah melihat semuanya. Tidak ada penghakiman, tidak ada pertanyaan.",
home.step2_number,homepage,STEPS,Step 02,Langkah 02,
home.step2_title,homepage,STEPS,We review every address,Kami meninjau setiap alamat,
home.step2_desc,homepage,STEPS,"One by one. Looking for bounces, spam traps, disposables, and reputation killers.","Satu per satu. Mencari bounce, jebakan spam, email sekali pakai, dan pembunuh reputasi.",
home.step3_number,homepage,STEPS,Step 03,Langkah 03,
home.step3_title,homepage,STEPS,Get your clean list back,Dapatkan daftar bersih Anda kembali,
home.step3_desc,homepage,STEPS,With clear labels and a report. You'll know exactly what to do with each address.,Dengan label yang jelas dan laporan. Anda akan tahu persis apa yang harus dilakukan dengan setiap alamat.,
home.steps_whisper,homepage,STEPS,No outsourcing. No AI guesswork. Just experienced eyes on every list.,Tidak ada outsourcing. Tidak ada tebak-tebakan AI. Hanya mata berpengalaman pada setiap daftar.,Small text at bottom
home.pullquote_text,homepage,TESTIMONIAL,"""She cleaned and organized our database with incredible efficiency and set us up for long-term success.""","""Dia membersihkan dan mengatur database kami dengan efisiensi luar biasa dan menyiapkan kami untuk kesuksesan jangka panjang.""",
home.pullquote_author,homepage,TESTIMONIAL,"Sam Cande, UK","Sam Cande, Inggris",
home.manifesto_text,homepage,MANIFESTO,You've probably run your list through a tool before. It said 95% valid. You sent anyway. Bounces happened. That's the gap between validation and understanding.,Anda mungkin pernah menjalankan daftar Anda melalui alat sebelumnya. Dikatakan 95% valid. Anda tetap mengirim. Bounce terjadi. Itulah kesenjangan antara validasi dan pemahaman.,
home.features_title,homepage,FEATURES,What you actually get,Apa yang sebenarnya Anda dapatkan,
home.feature1_title,homepage,FEATURES,Clear action labels,Label tindakan yang jelas,
home.feature1_desc,homepage,FEATURES,"Every email marked Keep, Monitor, or Suppress. No ambiguity, no guessing what to do next.","Setiap email ditandai Simpan, Pantau, atau Tahan. Tidak ada ambiguitas, tidak ada menebak apa yang harus dilakukan selanjutnya.",DNT Keep/Monitor/Suppress
home.feature2_title,homepage,FEATURES,Detailed reasoning,Alasan terperinci,
home.feature2_desc,homepage,FEATURES,"Not just 'risky', we tell you why. Spam trap patterns, domain issues, behavioral signals.","Bukan hanya 'berisiko', kami memberi tahu Anda alasannya. Pola jebakan spam, masalah domain, sinyal perilaku.",
home.feature3_title,homepage,FEATURES,Expert interpretation included,Termasuk interpretasi ahli,
home.feature3_desc,homepage,FEATURES,"Not just data, context. Every list review includes a walkthrough of your results. I explain what I found, what it means, and exactly what to do next.","Bukan hanya data, tapi konteks. Setiap tinjauan daftar mencakup penjelasan hasil Anda. Saya menjelaskan apa yang saya temukan, artinya, dan apa yang harus dilakukan selanjutnya.",
home.quiz_cta_title,homepage,QUIZ CTA,Not sure if your list needs this?,Tidak yakin apakah daftar Anda membutuhkan ini?,
home.quiz_cta_subtext,homepage,QUIZ CTA,"Take a 2-minute self-assessment. Four questions about how you built your list, and we'll tell you what risk level you're probably at.","Lakukan penilaian mandiri 2 menit. Empat pertanyaan tentang bagaimana Anda membangun daftar Anda, dan kami akan memberi tahu tingkat risiko Anda.",
home.quiz_cta_button,homepage,QUIZ CTA,Take the 2-Minute Risk Check,Ikuti Pemeriksaan Risiko 2 Menit,
home.testimonials_title,homepage,TESTIMONIALS,People who trusted us,Orang-orang yang mempercayai kami,
home.testimonials_subtitle,homepage,TESTIMONIALS,Real feedback from real senders.,Umpan balik nyata dari pengirim nyata.,
home.testimonial1_name,homepage,TESTIMONIALS,Megan S.,Megan S.,
home.testimonial1_role,homepage,TESTIMONIALS,UK,Inggris,
home.testimonial1_quote,homepage,TESTIMONIALS,"""The SOS Hotline gave me extremely helpful guidance. Yanna-Torry cleaned our list and supported us beyond the call.""","""Hotline SOS memberi saya panduan yang sangat membantu. Yanna-Torry membersihkan daftar kami dan mendukung kami lebih dari sekadar panggilan.""","DNT SOS Hotline, Yanna-Torry"
home.testimonial2_name,homepage,TESTIMONIALS,Chris Mead,Chris Mead,
home.testimonial2_role,homepage,TESTIMONIALS,UK,Inggris,
home.testimonial2_quote,homepage,TESTIMONIALS,"""Real human expertise. Tailor-made solutions. Not an AI tool.""","""Keahlian manusia yang nyata. Solusi yang dibuat khusus. Bukan alat AI.""",
home.testimonial3_name,homepage,TESTIMONIALS,Adeola Sole,Adeola Sole,
home.testimonial3_role,homepage,TESTIMONIALS,UK,Inggris,
home.testimonial3_quote,homepage,TESTIMONIALS,"""RME provides deep insights our ESP misses and helped us segment smarter.""","""RME memberikan wawasan mendalam yang dilewatkan ESP kami dan membantu kami melakukan segmentasi dengan lebih cerdas.""","DNT RME, ESP"
home.final_title,homepage,FINAL CTA,Ready to know what's in your list?,Siap mengetahui apa yang ada di daftar Anda?,
home.final_subtext,homepage,FINAL CTA,"Send us your list. We'll tell you exactly what's safe to send, what needs watching, and what will hurt you.","Kirimkan daftar Anda kepada kami. Kami akan memberi tahu Anda apa yang aman untuk dikirim, apa yang perlu diawasi, dan apa yang akan merugikan Anda.",
home.final_cta,homepage,FINAL CTA,Get My List Cleaned,Bersihkan Daftar Saya,
home.final_footer,homepage,FINAL CTA,Most lists returned within 24 hours.,Sebagian besar daftar dikembalikan dalam 24 jam.,
