about.bio_p5,about,BIO,"That is what Review My Emails answers. Every address gets labeled Keep, Monitor, or Suppress. And every label comes with the reasoning behind it. No black boxes. No guessing.","هذا ما تجيب عليه Review My Emails. كل عنوان يحصل على تصنيف: احتفاظ، مراقبة، أو حجب. وكل تصنيف يأتي مع السبب وراءه. لا صناديق سوداء. لا تخمين.",DNT Review My Emails, Keep, Monitor, Suppress
about.bio_p6,about,BIO,"If you have questions about your list or your deliverability, I am happy to talk. That is what the SOS Hotline is for.","إذا كانت لديك أسئلة حول قائمتك أو معدلات تسليمك، يسعدني التحدث معك. هذا هو سبب وجود خط SOS للطوارئ.",DNT SOS Hotline
about.cta_title,about,CTA,Questions?,أسئلة؟,
about.cta_subtitle,about,CTA,Talk through your situation. No pitch. Just answers.,ناقش وضعك. لا عروض بيع. فقط إجابات.,
about.cta_sos,about,CTA,Learn About SOS Hotline,تعرف على خط SOS للطوارئ,DNT SOS Hotline
about.cta_pricing,about,CTA,See Pricing,شاهد الأسعار,
about.team_title,about,TEAM,The Team,الفريق,
about.team_subtitle,about,TEAM,Need a hand (or eight)? We have got you covered.,تحتاج إلى يد مساعدة (أو ثمانية)؟ نحن هنا من أجلك.,
about.team_contact,about,TEAM,Get in touch:,تواصل معنا:,
about.modal_title,about,MODAL,Get in Touch,تواصل معنا,
about.modal_subtitle,about,MODAL,Tell us what you're working on. We'll get back to you within one business day.,أخبرنا عما تعمل عليه. سنعود إليك خلال يوم عمل واحد.,
about.modal_success,about,MODAL,Message Sent!,تم إرسال الرسالة!,
about.modal_close,about,MODAL,Close,إغلاق,
footer.tagline,common,FOOTER,We see what algorithms can't.,نحن نرى ما لا تراه الخوارزميات.,
footer.services,common,FOOTER,Services,الخدمات,
footer.company,common,FOOTER,Company,الشركة,
footer.contact,common,FOOTER,Contact,اتصل بنا,
footer.security,common,FOOTER,Security,الأمان,
footer.copyright,common,FOOTER,© 2026 Review My Emails. All rights reserved.,© 2026 Review My Emails. جميع الحقوق محفوظة.,DNT brand
footer.privacy,common,FOOTER,Privacy Policy,سياسة الخصوصية,
footer.terms,common,FOOTER,Terms,الشروط,
lang.select,common,LANGUAGE,Language,اللغة,
lang.current_en,common,LANGUAGE,Language: English,اللغة: العربية,
ui.loading,common,UI,Loading...,جاري التحميل...,
ui.submit,common,UI,Submit,إرسال,
ui.cancel,common,UI,Cancel,إلغاء,
ui.close,common,UI,Close,إغلاق,
ui.learn_more,common,UI,Learn More,اعرف المزيد,
ui.view_details,common,UI,View Details,شاهد التفاصيل,
ui.success,common,UI,Success!,نجاح!,
ui.error,common,UI,Something went wrong. Please try again.,حدث خطأ ما. يرجى المحاولة مرة أخرى.,
ui.required,common,UI,Required,مطلوب,
og.headline,common,OG IMAGE,Stop guessing what's wrong with your list,توقف عن التخمين بشأن مشاكل قائمتك,Main text on OG image
og.subhead,common,OG IMAGE,We find the problems tools miss,نكتشف المشاكل التي تفوتها الأدوات,Secondary text
og.tagline,common,OG IMAGE,Expert Email List Cleaning,تنظيف قوائم بريد إلكتروني من خبراء,Bottom tagline
easter.fish_message,common,EASTER EGG,You found me! Here's 20% off your first order.,لقد وجدتني! إليك خصم 20% على طلبك الأول.,Optional
easter.fish_coupon,common,EASTER EGG,Coupon: DEEPDIVE20,كوبون: DEEPDIVE20,DNT coupon code
easter.exit_button,common,EASTER EGG,Return to Surface,العودة إلى السطح,
easter.hint,common,EASTER EGG,Something is swimming in the deep...,هناك شيء يسبح في الأعماق...,
ui.menu_open,common,UI,Open menu,افتح القائمة,Accessibility label
ui.menu_close,common,UI,Close menu,أغلق القائمة,Accessibility label
nav.home,common,NAVIGATION,Home,الرئيسية,
nav.how_it_works,common,NAVIGATION,How It Works,كيف يعمل,
nav.pricing,common,NAVIGATION,Pricing,الأسعار,
nav.sos_hotline,common,NAVIGATION,SOS Hotline,خط الطوارئ,DNT SOS Hotline
nav.about,common,NAVIGATION,About,عنّا,
nav.partner,common,NAVIGATION,Partner,شركاء,
nav.quiz,common,NAVIGATION,Free Quiz,اختبار مجاني,
nav.audit,common,NAVIGATION,Self-Audit,تدقيق ذاتي,
nav.cta,common,NAVIGATION,Get My List Cleaned,تنظيف قائمتي,
audit.sos_badge,audit,SOS PLUG,Free. No pitch. Just answers.,مجاني. لا عروض بيع. فقط إجابات.,
audit.get_cleaning,audit,BUTTONS,Get Expert List Cleaning,احصل على تنظيف قوائم من خبراء,
audit.what_cover,audit,CONTENT,What we'll cover,ما سنغطيه,
partner.cta_title,partner,CTA,Interested?,مهتم؟,
partner.cta_subtitle,partner,CTA,Reach out to discuss how we can work together. No pitch deck required. Just tell us what you are trying to solve.,تواصل لمناقشة كيف يمكننا العمل معاً. لا حاجة لعرض تقديمي. فقط أخبرنا بما تحاول حله.,
partner.cta_button,partner,CTA,Email Us,راسلنا,
partner.modal_title,partner,MODAL,Partner With Us,كن شريكاً معنا,
partner.modal_subtitle,partner,MODAL,Tell us about your business and we'll get back to you within 24 hours.,أخبرنا عن عملك وسنعود إليك خلال 24 ساعة.,
partner.modal_placeholder,partner,MODAL,Tell us about your business and how you'd like to partner...,أخبرنا عن عملك وكيف تود الشراكة...,
partner.modal_button,partner,MODAL,Send Message,أرسل الرسالة,
partner.modal_success_title,partner,MODAL,Message Received,تم استلام الرسالة,
partner.modal_success_text,partner,MODAL,We'll get back to you within 24 hours.,سنعود إليك خلال 24 ساعة.,
